"149 Aro Street, Aro Valley, Wellington"
"11 Hopper Street, Mount Cook, Wellington"
"141B Ghuznee Street, Te Aro, Wellington"
"5A Riddiford Street, Newtown, Wellington"
"2C/242 Taranaki Street, Mount Cook, Wellington"
"3C Eva Street, Te Aro, Wellington"
"123B Aro Street, Aro Valley, Wellington"
"107 Willis Street, Te Aro, Wellington"
"284 The Terrace, Te Aro, Wellington"
"219 Cuba Street, Te Aro, Wellington"
"170A Tinakori Road, Thorndon, Wellington"
"12 Woodward Street, Wellington Central, Wellington"
"48 Aurora Terrace, Kelburn, Wellington"
"1/158 Cuba Street, Te Aro, Wellington"
"29 Wallace Street, Mount Cook, Wellington"
"3/158 Cuba Street, Te Aro, Wellington"
"78B Tinakori Road, Thorndon, Wellington"
"4/158 Cuba Street, Te Aro, Wellington"
"3F/242 Taranaki Street, Mount Cook, Wellington"
"8D/242 Taranaki Street, Mount Cook, Wellington"
"3D/242 Taranaki Street, Mount Cook, Wellington"
"3I/242 Taranaki Street, Mount Cook, Wellington"
"267 Tinakori Road, Thorndon, Wellington"
"2/36 Queen Street, Mount Victoria, Wellington"
"3 Levina Avenue, Aro Valley, Wellington"
"10/36 Queen Street, Mount Victoria, Wellington"
"266 The Terrace, Te Aro, Wellington"
"8/313 The Terrace, Te Aro, Wellington"
"84 Webb Street, Te Aro, Wellington"
"12/313 The Terrace, Te Aro, Wellington"
"4 Malcolm Lane, Thorndon, Wellington"
"18 Aro Street, Aro Valley, Wellington"
"105 Willis Street, Te Aro, Wellington"
"G01/27 Brooklyn Road, Mount Cook, Wellington"
"1A/88A Salamanca Road, Kelburn, Wellington"
"55 Epuni Street, Aro Valley, Wellington"
"84/72 Tory Street, Te Aro, Wellington"
"23 Nairn Street, Mount Cook, Wellington"
"19/5 Eva Street, Te Aro, Wellington"
"51/40 The Terrace, Wellington Central, Wellington"
"54 Abel Smith Street, Te Aro, Wellington"
"52/40 The Terrace, Wellington Central, Wellington"
"53/40 The Terrace, Wellington Central, Wellington"
"56/40 The Terrace, Wellington Central, Wellington"
"58/40 The Terrace, Wellington Central, Wellington"
"19/19 Drummond Street, Mount Cook, Wellington"
"76A Rolleston Street, Mount Cook, Wellington"
"13/72 Tory Street, Te Aro, Wellington"
"416/107 Thorndon Quay, Pipitea, Wellington"
"14/72 Tory Street, Te Aro, Wellington"
"309/107 Thorndon Quay, Pipitea, Wellington"
"23/72 Tory Street, Te Aro, Wellington"
"24/72 Tory Street, Te Aro, Wellington"
"25/72 Tory Street, Te Aro, Wellington"
"31/72 Tory Street, Te Aro, Wellington"
"33/72 Tory Street, Te Aro, Wellington"
"34/72 Tory Street, Te Aro, Wellington"
"301/46 Nairn Street, Mount Cook, Wellington"
"38/72 Tory Street, Te Aro, Wellington"
"112/40 The Terrace, Wellington Central, Wellington"
"45/72 Tory Street, Te Aro, Wellington"
"111 Brougham Street, Mount Victoria, Wellington"
"118/40 The Terrace, Wellington Central, Wellington"
"53/72 Tory Street, Te Aro, Wellington"
"6A Salisbury Terrace, Mount Cook, Wellington"
"55/72 Tory Street, Te Aro, Wellington"
"109 Manners Street, Te Aro, Wellington"
"56/72 Tory Street, Te Aro, Wellington"
"60/72 Tory Street, Te Aro, Wellington"
"70/72 Tory Street, Te Aro, Wellington"
"71/72 Tory Street, Te Aro, Wellington"
"6 Dufferin Street, Mount Cook, Wellington"
"23/5 Eva Street, Te Aro, Wellington"
"72/72 Tory Street, Te Aro, Wellington"
"74/72 Tory Street, Te Aro, Wellington"
"G48/107 Thorndon Quay, Pipitea, Wellington"
"4 Hopper Street, Mount Cook, Wellington"
"77/72 Tory Street, Te Aro, Wellington"
"79/72 Tory Street, Te Aro, Wellington"
"80/72 Tory Street, Te Aro, Wellington"
"85/72 Tory Street, Te Aro, Wellington"
"86/72 Tory Street, Te Aro, Wellington"
"359 Willis Street, Mount Cook, Wellington"
"4 Armour Avenue, Mount Victoria, Wellington"
"348 Tinakori Road, Thorndon, Wellington"
"91/72 Tory Street, Te Aro, Wellington"
"77 Salamanca Road, Kelburn, Wellington"
"94/72 Tory Street, Te Aro, Wellington"
"93 Aro Street, Aro Valley, Wellington"
"9 Knigges Avenue, Te Aro, Wellington"
"50 The Terrace, Wellington Central, Wellington"
"95/72 Tory Street, Te Aro, Wellington"
"3/142 Ghuznee Street, Te Aro, Wellington"
"99/72 Tory Street, Te Aro, Wellington"
"6/142 Ghuznee Street, Te Aro, Wellington"
"103/72 Tory Street, Te Aro, Wellington"
"108/72 Tory Street, Te Aro, Wellington"
"123/72 Tory Street, Te Aro, Wellington"
"12 Knigges Avenue, Te Aro, Wellington"
"126/72 Tory Street, Te Aro, Wellington"
"130/72 Tory Street, Te Aro, Wellington"
"132/72 Tory Street, Te Aro, Wellington"
"136/72 Tory Street, Te Aro, Wellington"
"45 Wallace Street, Mount Cook, Wellington"
"2 Garrett Street, Te Aro, Wellington"
"320A Tinakori Road, Thorndon, Wellington"
"78A Tinakori Road, Thorndon, Wellington"
"12/1 Drummond Street, Mount Cook, Wellington"
"24 Wigan Street, Te Aro, Wellington"
"5/34 Hawkestone Street, Thorndon, Wellington"
"69/70 Hobson Street, Thorndon, Wellington"
"93 The Terrace, Wellington Central, Wellington"
"18 Queen Street, Mount Victoria, Wellington"
"39A Palmer Street, Aro Valley, Wellington"
"143 Aro Street, Aro Valley, Wellington"
"137 Waterloo Quay, Pipitea, Wellington"
"11 Manners Street, Te Aro, Wellington"
"125 Cuba Street, Te Aro, Wellington"
"3/10 Terrace Gardens, Te Aro, Wellington"
"124 Tinakori Road, Thorndon, Wellington"
"30 Frederick Street, Te Aro, Wellington"
"57 Tasman Street, Mount Cook, Wellington"
"166A Aro Street, Aro Valley, Wellington"
"40 The Terrace, Wellington Central, Wellington"
"47 Boulcott Street, Wellington Central, Wellington"
"11 Aurora Terrace, Wellington Central, Wellington"
"10/5 Eva Street, Te Aro, Wellington"
"11/5 Eva Street, Te Aro, Wellington"
"2 Hutt Road, Pipitea, Wellington"
"13/5 Eva Street, Te Aro, Wellington"
"36/40 The Terrace, Wellington Central, Wellington"
"24/5 Eva Street, Te Aro, Wellington"
"25/5 Eva Street, Te Aro, Wellington"
"67 Rugby Street, Mount Cook, Wellington"
"26/5 Eva Street, Te Aro, Wellington"
"114 Manners Street, Te Aro, Wellington"
"27/5 Eva Street, Te Aro, Wellington"
"8E/242 Taranaki Street, Mount Cook, Wellington"
"33/5 Eva Street, Te Aro, Wellington"
"41/5 Eva Street, Te Aro, Wellington"
"42/5 Eva Street, Te Aro, Wellington"
"132 Adelaide Road, Mount Cook, Wellington"
"67 Elizabeth Street, Mount Victoria, Wellington"
"14 Nairn Street, Mount Cook, Wellington"
"4 Footscray Avenue, Te Aro, Wellington"
"8A Malcolm Lane, Thorndon, Wellington"
"63 Martin Square, Te Aro, Wellington"
"41/70 Hobson Street, Thorndon, Wellington"
"1 St Mary Street, Thorndon, Wellington"
"295B The Terrace, Te Aro, Wellington"
"8/7 Eva Street, Te Aro, Wellington"
"4F/242 Taranaki Street, Mount Cook, Wellington"
"4/1 Walter Street, Te Aro, Wellington"
"3E/242 Taranaki Street, Mount Cook, Wellington"
"49 Epuni Street, Aro Valley, Wellington"
"21 Epuni Street, Aro Valley, Wellington"
"12 Fallowfield Avenue, Mount Victoria, Wellington"
"46 Kelburn Parade, Kelburn, Wellington"
"42 Nairn Street, Mount Cook, Wellington"
"129 Aro Street, Aro Valley, Wellington"
"25 Nairn Street, Mount Cook, Wellington"
"1/1 Brooklyn Road, Mount Cook, Wellington"
"315B The Terrace, Te Aro, Wellington"
"35 Palmer Street, Aro Valley, Wellington"
"45 Epuni Street, Aro Valley, Wellington"
"366A Tinakori Road, Thorndon, Wellington"
"5D/242 Taranaki Street, Mount Cook, Wellington"
"10/313 The Terrace, Te Aro, Wellington"
"6 Footscray Avenue, Te Aro, Wellington"
"80 Elizabeth Street, Mount Victoria, Wellington"
"11 Fitzherbert Terrace, Thorndon, Wellington"
"7 Majoribanks Street, Mount Victoria, Wellington"
"5/3 Malcolm Lane, Thorndon, Wellington"
"4 Turnbull Street, Thorndon, Wellington"
"127 Cuba Street, Te Aro, Wellington"
"150 Cuba Street, Te Aro, Wellington"
"3/72 Tory Street, Te Aro, Wellington"
"5B/242 Taranaki Street, Mount Cook, Wellington"
"4/72 Tory Street, Te Aro, Wellington"
"6/72 Tory Street, Te Aro, Wellington"
"7A/242 Taranaki Street, Mount Cook, Wellington"
"8/72 Tory Street, Te Aro, Wellington"
"107 Adelaide Road, Mount Cook, Wellington"
"10/72 Tory Street, Te Aro, Wellington"
"55 Tasman Street, Mount Cook, Wellington"
"17/72 Tory Street, Te Aro, Wellington"
"63 Vivian Street, Te Aro, Wellington"
"18/72 Tory Street, Te Aro, Wellington"
"34 Wigan Street, Te Aro, Wellington"
"20/72 Tory Street, Te Aro, Wellington"
"36/72 Tory Street, Te Aro, Wellington"
"39/72 Tory Street, Te Aro, Wellington"
"5 Hayward Terrace, Mount Cook, Wellington"
"40/72 Tory Street, Te Aro, Wellington"
"92 Tasman Street, Mount Cook, Wellington"
"43/72 Tory Street, Te Aro, Wellington"
"49/72 Tory Street, Te Aro, Wellington"
"62/72 Tory Street, Te Aro, Wellington"
"175 Taranaki Street, Te Aro, Wellington"
"63/72 Tory Street, Te Aro, Wellington"
"66/72 Tory Street, Te Aro, Wellington"
"4I/242 Taranaki Street, Mount Cook, Wellington"
"69/72 Tory Street, Te Aro, Wellington"
"73/72 Tory Street, Te Aro, Wellington"
"69 Kent Terrace, Mount Victoria, Wellington"
"76/72 Tory Street, Te Aro, Wellington"
"312/107 Thorndon Quay, Pipitea, Wellington"
"81/72 Tory Street, Te Aro, Wellington"
"M19/107 Thorndon Quay, Pipitea, Wellington"
"88/72 Tory Street, Te Aro, Wellington"
"90/72 Tory Street, Te Aro, Wellington"
"92/72 Tory Street, Te Aro, Wellington"
"26 Hugh Street, Mount Cook, Wellington"
"96/72 Tory Street, Te Aro, Wellington"
"152 Tinakori Road, Thorndon, Wellington"
"106/72 Tory Street, Te Aro, Wellington"
"41 Haining Street, Te Aro, Wellington"
"109/72 Tory Street, Te Aro, Wellington"
"104 Tinakori Road, Thorndon, Wellington"
"111/72 Tory Street, Te Aro, Wellington"
"112/72 Tory Street, Te Aro, Wellington"
"24 Portland Crescent, Thorndon, Wellington"
"231 Aro Street, Aro Valley, Wellington"
"7A Majoribanks Street, Mount Victoria, Wellington"
"113/72 Tory Street, Te Aro, Wellington"
"115/72 Tory Street, Te Aro, Wellington"
"116/72 Tory Street, Te Aro, Wellington"
"10 Woodward Street, Wellington Central, Wellington"
"118/72 Tory Street, Te Aro, Wellington"
"321B The Terrace, Te Aro, Wellington"
"1/313 The Terrace, Te Aro, Wellington"
"119/72 Tory Street, Te Aro, Wellington"
"4/313 The Terrace, Te Aro, Wellington"
"127/72 Tory Street, Te Aro, Wellington"
"129/72 Tory Street, Te Aro, Wellington"
"358 Tinakori Road, Thorndon, Wellington"
"3 Hayward Terrace, Mount Cook, Wellington"
"137/72 Tory Street, Te Aro, Wellington"
"139/72 Tory Street, Te Aro, Wellington"
"414/107 Thorndon Quay, Pipitea, Wellington"
"109/107 Thorndon Quay, Pipitea, Wellington"
"309 The Terrace, Te Aro, Wellington"
"2 George Street, Thorndon, Wellington"
"20 Queen Street, Mount Victoria, Wellington"
"24 Wright Street, Mount Cook, Wellington"
"253 Cuba Street, Te Aro, Wellington"
"26 Queen Street, Mount Victoria, Wellington"
"53 Bidwill Street, Mount Cook, Wellington"
"9H/242 Taranaki Street, Mount Cook, Wellington"
"2A/242 Taranaki Street, Mount Cook, Wellington"
"3 McKenzie Terrace, Te Aro, Wellington"
"44 Nairn Street, Mount Cook, Wellington"
"29 Epuni Street, Aro Valley, Wellington"
"68 Nairn Street, Mount Cook, Wellington"
"4/142 Ghuznee Street, Te Aro, Wellington"
"8/142 Ghuznee Street, Te Aro, Wellington"
"10/142 Ghuznee Street, Te Aro, Wellington"
"10/19 Drummond Street, Mount Cook, Wellington"
"223 Cuba Street, Te Aro, Wellington"
"43A Brougham Street, Mount Victoria, Wellington"
"3/34 Hawkestone Street, Thorndon, Wellington"
"58/70 Hobson Street, Thorndon, Wellington"
"38 Frederick Street, Te Aro, Wellington"
"14 Hugh Street, Mount Cook, Wellington"
"15 Drummond Street, Mount Cook, Wellington"
"24 Hugh Street, Mount Cook, Wellington"
"1 Kent Terrace, Mount Victoria, Wellington"
"6G/242 Taranaki Street, Mount Cook, Wellington"
"169C Riddiford Street, Newtown, Wellington"
"169B Riddiford Street, Newtown, Wellington"
"3H/242 Taranaki Street, Mount Cook, Wellington"
"201/27 Brooklyn Road, Mount Cook, Wellington"
"901/46 Nairn Street, Mount Cook, Wellington"
"44/70 Hobson Street, Thorndon, Wellington"
"902/46 Nairn Street, Mount Cook, Wellington"
"81/70 Hobson Street, Thorndon, Wellington"
"906/46 Nairn Street, Mount Cook, Wellington"
"2/313 The Terrace, Te Aro, Wellington"
"907/46 Nairn Street, Mount Cook, Wellington"
"3/313 The Terrace, Te Aro, Wellington"
"909/46 Nairn Street, Mount Cook, Wellington"
"6/313 The Terrace, Te Aro, Wellington"
"910/46 Nairn Street, Mount Cook, Wellington"
"913/46 Nairn Street, Mount Cook, Wellington"
"32 Kelburn Parade, Kelburn, Wellington"
"917/46 Nairn Street, Mount Cook, Wellington"
"921/46 Nairn Street, Mount Cook, Wellington"
"G03/70 Hobson Street, Thorndon, Wellington"
"102/40 The Terrace, Wellington Central, Wellington"
"6D/242 Taranaki Street, Mount Cook, Wellington"
"62 Wallace Street, Mount Cook, Wellington"
"104/40 The Terrace, Wellington Central, Wellington"
"3/35 Torrens Terrace, Mount Cook, Wellington"
"4/35 Torrens Terrace, Mount Cook, Wellington"
"11/19 Drummond Street, Mount Cook, Wellington"
"13/35 Torrens Terrace, Mount Cook, Wellington"
"14/35 Torrens Terrace, Mount Cook, Wellington"
"19/35 Torrens Terrace, Mount Cook, Wellington"
"111 Austin Street, Mount Victoria, Wellington"
"20/35 Torrens Terrace, Mount Cook, Wellington"
"3/1 Brooklyn Road, Mount Cook, Wellington"
"213 Aro Street, Aro Valley, Wellington"
"4H/242 Taranaki Street, Mount Cook, Wellington"
"30 Hanson Street, Mount Cook, Wellington"
"5/7 Eva Street, Te Aro, Wellington"
"17/19 Drummond Street, Mount Cook, Wellington"
"24 Murphy Street, Thorndon, Wellington"
"133 Cuba Street, Te Aro, Wellington"
"1/13 Leeds Street, Te Aro, Wellington"
"132 Cuba Street, Te Aro, Wellington"
"7/13 Leeds Street, Te Aro, Wellington"
"11/13 Leeds Street, Te Aro, Wellington"
"13/13 Leeds Street, Te Aro, Wellington"
"15/13 Leeds Street, Te Aro, Wellington"
"16/13 Leeds Street, Te Aro, Wellington"
"18/13 Leeds Street, Te Aro, Wellington"
"22/13 Leeds Street, Te Aro, Wellington"
"56 The Terrace, Wellington Central, Wellington"
"3/1 Drummond Street, Mount Cook, Wellington"
"24/13 Leeds Street, Te Aro, Wellington"
"94 Tasman Street, Mount Cook, Wellington"
"20 Nairn Street, Mount Cook, Wellington"
"1/6 Armour Avenue, Mount Victoria, Wellington"
"G15/107 Thorndon Quay, Pipitea, Wellington"
"315/107 Thorndon Quay, Pipitea, Wellington"
"205/107 Thorndon Quay, Pipitea, Wellington"
"119/107 Thorndon Quay, Pipitea, Wellington"
"251B The Terrace, Te Aro, Wellington"
"99A Webb Street, Mount Cook, Wellington"
"53/70 Hobson Street, Thorndon, Wellington"
"1 The Terrace, Wellington Central, Wellington"
"24 Hawkestone Street, Thorndon, Wellington"
"12/5 Malcolm Lane, Thorndon, Wellington"
"15/5 Malcolm Lane, Thorndon, Wellington"
"18/5 Malcolm Lane, Thorndon, Wellington"
"300 The Terrace, Te Aro, Wellington"
"378 Tinakori Road, Thorndon, Wellington"
"25 Wright Street, Mount Cook, Wellington"
"5I/242 Taranaki Street, Mount Cook, Wellington"
"57 Bidwill Street, Mount Cook, Wellington"
"147 Aro Street, Aro Valley, Wellington"
"29/70 Hobson Street, Thorndon, Wellington"
"66 Wallace Street, Mount Cook, Wellington"
"72/70 Hobson Street, Thorndon, Wellington"
"1/19 Drummond Street, Mount Cook, Wellington"
"90 Webb Street, Te Aro, Wellington"
"903/46 Nairn Street, Mount Cook, Wellington"
"905/46 Nairn Street, Mount Cook, Wellington"
"914/46 Nairn Street, Mount Cook, Wellington"
"6H/242 Taranaki Street, Mount Cook, Wellington"
"916/46 Nairn Street, Mount Cook, Wellington"
"118 Tinakori Road, Thorndon, Wellington"
"918/46 Nairn Street, Mount Cook, Wellington"
"105/40 The Terrace, Wellington Central, Wellington"
"126 Tinakori Road, Thorndon, Wellington"
"6/13 Leeds Street, Te Aro, Wellington"
"101 Vivian Street, Te Aro, Wellington"
"8/13 Leeds Street, Te Aro, Wellington"
"12/13 Leeds Street, Te Aro, Wellington"
"291 Wakefield Street, Te Aro, Wellington"
"17/13 Leeds Street, Te Aro, Wellington"
"9 Finlay Terrace, Mount Cook, Wellington"
"7G/242 Taranaki Street, Mount Cook, Wellington"
"2/6 Armour Avenue, Mount Victoria, Wellington"
"45A Rugby Street, Mount Cook, Wellington"
"M5/107 Thorndon Quay, Pipitea, Wellington"
"21B Majoribanks Street, Mount Victoria, Wellington"
"3/6 Armour Avenue, Mount Victoria, Wellington"
"18 Leeds Street, Te Aro, Wellington"
"225 Cuba Street, Te Aro, Wellington"
"G01/29 Brooklyn Road, Mount Cook, Wellington"
"36 Rolleston Street, Mount Cook, Wellington"
"344A The Terrace, Te Aro, Wellington"
"169A Riddiford Street, Newtown, Wellington"
"166 Taranaki Street, Te Aro, Wellington"
"503/46 Nairn Street, Mount Cook, Wellington"
"7/19 Drummond Street, Mount Cook, Wellington"
"508/46 Nairn Street, Mount Cook, Wellington"
"12/19 Drummond Street, Mount Cook, Wellington"
"512/46 Nairn Street, Mount Cook, Wellington"
"802/46 Nairn Street, Mount Cook, Wellington"
"803/46 Nairn Street, Mount Cook, Wellington"
"807/46 Nairn Street, Mount Cook, Wellington"
"814/46 Nairn Street, Mount Cook, Wellington"
"201/33 Frederick Street, Te Aro, Wellington"
"205/33 Frederick Street, Te Aro, Wellington"
"22 Queen Street, Mount Victoria, Wellington"
"G3/107 Thorndon Quay, Pipitea, Wellington"
"151 Aotea Quay, Pipitea, Wellington"
"505/107 Thorndon Quay, Pipitea, Wellington"
"5/19 Drummond Street, Mount Cook, Wellington"
"310/107 Thorndon Quay, Pipitea, Wellington"
"18/19 Drummond Street, Mount Cook, Wellington"
"314/107 Thorndon Quay, Pipitea, Wellington"
"211/107 Thorndon Quay, Pipitea, Wellington"
"91B The Terrace, Wellington Central, Wellington"
"216/107 Thorndon Quay, Pipitea, Wellington"
"101 Salamanca Road, Wellington Central, Wellington"
"134 Cuba Street, Te Aro, Wellington"
"14/5 Malcolm Lane, Thorndon, Wellington"
"19/5 Malcolm Lane, Thorndon, Wellington"
"403/107 Thorndon Quay, Pipitea, Wellington"
"M17/107 Thorndon Quay, Pipitea, Wellington"
"5 Ohiro Road, Aro Valley, Wellington"
"1 Ranfurly Terrace, Mount Cook, Wellington"
"28 Wigan Street, Te Aro, Wellington"
"34 Wright Street, Mount Cook, Wellington"
"65 Mortimer Terrace, Brooklyn, Wellington"
"161 Aro Street, Aro Valley, Wellington"
"161 Riddiford Street, Newtown, Wellington"
"502/107 Thorndon Quay, Pipitea, Wellington"
"3/153 Riddiford Street, Newtown, Wellington"
"4/153 Riddiford Street, Newtown, Wellington"
"36 Porritt Avenue, Mount Victoria, Wellington"
"9 Fitzherbert Terrace, Thorndon, Wellington"
"10 Moir Street, Mount Victoria, Wellington"
"3 Eva Street, Te Aro, Wellington"
"2 Coombe Street, Mount Cook, Wellington"
"58 Courtenay Place, Te Aro, Wellington"
"321C The Terrace, Te Aro, Wellington"
"207 Cuba Street, Te Aro, Wellington"
"1/78 Hutt Road, Pipitea, Wellington"
"197 Aro Street, Aro Valley, Wellington"
"2/78 Hutt Road, Pipitea, Wellington"
"3/78 Hutt Road, Pipitea, Wellington"
"4/78 Hutt Road, Pipitea, Wellington"
"8/78 Hutt Road, Pipitea, Wellington"
"130 Molesworth Street, Thorndon, Wellington"
"G46/107 Thorndon Quay, Pipitea, Wellington"
"117 Manners Street, Te Aro, Wellington"
"1/234 Wakefield Street, Te Aro, Wellington"
"M22/107 Thorndon Quay, Pipitea, Wellington"
"62-68 The Terrace, Wellington Central, Wellington"
"G29/107 Thorndon Quay, Pipitea, Wellington"
"9/234 Wakefield Street, Te Aro, Wellington"
"79-83 Molesworth Street, Thorndon, Wellington"
"320C Tinakori Road, Thorndon, Wellington"
"12-14 Tory Street, Te Aro, Wellington"
"3/58 Aurora Terrace, Kelburn, Wellington"
"2/7 Eva Street, Te Aro, Wellington"
"215 Cuba Street, Te Aro, Wellington"
"32A Wigan Street, Te Aro, Wellington"
"1D/242 Taranaki Street, Mount Cook, Wellington"
"3/11 Arlington Street, Mount Cook, Wellington"
"60 Nairn Street, Mount Cook, Wellington"
"10/11 Arlington Street, Mount Cook, Wellington"
"202/33 Frederick Street, Te Aro, Wellington"
"11/11 Arlington Street, Mount Cook, Wellington"
"206/33 Frederick Street, Te Aro, Wellington"
"13/11 Arlington Street, Mount Cook, Wellington"
"8/85 Elizabeth Street, Mount Victoria, Wellington"
"14/11 Arlington Street, Mount Cook, Wellington"
"16/11 Arlington Street, Mount Cook, Wellington"
"20/11 Arlington Street, Mount Cook, Wellington"
"26/11 Arlington Street, Mount Cook, Wellington"
"125/40 The Terrace, Wellington Central, Wellington"
"30/11 Arlington Street, Mount Cook, Wellington"
"174 Vivian Street, Te Aro, Wellington"
"126/40 The Terrace, Wellington Central, Wellington"
"31/11 Arlington Street, Mount Cook, Wellington"
"6J/242 Taranaki Street, Mount Cook, Wellington"
"37/11 Arlington Street, Mount Cook, Wellington"
"44/11 Arlington Street, Mount Cook, Wellington"
"49/11 Arlington Street, Mount Cook, Wellington"
"51/11 Arlington Street, Mount Cook, Wellington"
"54/11 Arlington Street, Mount Cook, Wellington"
"146 Cuba Street, Te Aro, Wellington"
"55/11 Arlington Street, Mount Cook, Wellington"
"57/11 Arlington Street, Mount Cook, Wellington"
"60/11 Arlington Street, Mount Cook, Wellington"
"64/11 Arlington Street, Mount Cook, Wellington"
"G06/70 Hobson Street, Thorndon, Wellington"
"67/11 Arlington Street, Mount Cook, Wellington"
"72/11 Arlington Street, Mount Cook, Wellington"
"75/11 Arlington Street, Mount Cook, Wellington"
"76/11 Arlington Street, Mount Cook, Wellington"
"78/11 Arlington Street, Mount Cook, Wellington"
"5/1 Brooklyn Road, Mount Cook, Wellington"
"79/11 Arlington Street, Mount Cook, Wellington"
"82/11 Arlington Street, Mount Cook, Wellington"
"90/11 Arlington Street, Mount Cook, Wellington"
"92/11 Arlington Street, Mount Cook, Wellington"
"93/11 Arlington Street, Mount Cook, Wellington"
"98/11 Arlington Street, Mount Cook, Wellington"
"105/11 Arlington Street, Mount Cook, Wellington"
"37 Haining Street, Te Aro, Wellington"
"106/11 Arlington Street, Mount Cook, Wellington"
"17A Karo Drive, Te Aro, Wellington"
"107/11 Arlington Street, Mount Cook, Wellington"
"115/11 Arlington Street, Mount Cook, Wellington"
"118/11 Arlington Street, Mount Cook, Wellington"
"124/11 Arlington Street, Mount Cook, Wellington"
"125/11 Arlington Street, Mount Cook, Wellington"
"1/58 Aurora Terrace, Kelburn, Wellington"
"1/17 Portland Crescent, Thorndon, Wellington"
"129/11 Arlington Street, Mount Cook, Wellington"
"1/80 Victoria Street, Wellington Central, Wellington"
"2/80 Victoria Street, Wellington Central, Wellington"
"5/80 Victoria Street, Wellington Central, Wellington"
"15/80 Victoria Street, Wellington Central, Wellington"
"17/80 Victoria Street, Wellington Central, Wellington"
"18/80 Victoria Street, Wellington Central, Wellington"
"22/80 Victoria Street, Wellington Central, Wellington"
"28/80 Victoria Street, Wellington Central, Wellington"
"4G/242 Taranaki Street, Mount Cook, Wellington"
"14 Fallowfield Avenue, Mount Victoria, Wellington"
"4 Fallowfield Avenue, Mount Victoria, Wellington"
"15/7 Eva Street, Te Aro, Wellington"
"100 Abel Smith Street, Te Aro, Wellington"
"65/70 Hobson Street, Thorndon, Wellington"
"196/70 Hopper Street, Mount Cook, Wellington"
"134 Molesworth Street, Thorndon, Wellington"
"58 Nairn Street, Mount Cook, Wellington"
"102/27 Brooklyn Road, Mount Cook, Wellington"
"174 Riddiford Street, Newtown, Wellington"
"1/14 Leeds Street, Te Aro, Wellington"
"172C Riddiford Street, Newtown, Wellington"
"11/14 Leeds Street, Te Aro, Wellington"
"16/14 Leeds Street, Te Aro, Wellington"
"21/14 Leeds Street, Te Aro, Wellington"
"24/14 Leeds Street, Te Aro, Wellington"
"35 Porritt Avenue, Mount Victoria, Wellington"
"172B Riddiford Street, Newtown, Wellington"
"382 Tinakori Road, Thorndon, Wellington"
"49 Majoribanks Street, Mount Victoria, Wellington"
"317 The Terrace, Te Aro, Wellington"
"22 Aro Street, Aro Valley, Wellington"
"44 Aro Street, Aro Valley, Wellington"
"121 Riddiford Street, Newtown, Wellington"
"2/234 Wakefield Street, Te Aro, Wellington"
"3/234 Wakefield Street, Te Aro, Wellington"
"10/234 Wakefield Street, Te Aro, Wellington"
"5E/242 Taranaki Street, Mount Cook, Wellington"
"41 Murphy Street, Thorndon, Wellington"
"G10/107 Thorndon Quay, Pipitea, Wellington"
"G11/107 Thorndon Quay, Pipitea, Wellington"
"22 Kelburn Parade, Kelburn, Wellington"
"201/107 Thorndon Quay, Pipitea, Wellington"
"M20/107 Thorndon Quay, Pipitea, Wellington"
"149 Abel Smith Street, Aro Valley, Wellington"
"21 Wright Street, Mount Cook, Wellington"
"158 Thorndon Quay, Pipitea, Wellington"
"14 Poplar Grove, Thorndon, Wellington"
"6B Salisbury Terrace, Mount Cook, Wellington"
"374 Tinakori Road, Thorndon, Wellington"
"304/107 Thorndon Quay, Pipitea, Wellington"
"503/107 Thorndon Quay, Pipitea, Wellington"
"111 Adelaide Road, Mount Cook, Wellington"
"40 Kelburn Parade, Kelburn, Wellington"
"17/70 Hobson Street, Thorndon, Wellington"
"27/70 Hobson Street, Thorndon, Wellington"
"47/70 Hobson Street, Thorndon, Wellington"
"76/70 Hobson Street, Thorndon, Wellington"
"59 Epuni Street, Aro Valley, Wellington"
"3 Riddiford Street, Newtown, Wellington"
"233 Victoria Street, Te Aro, Wellington"
"3/1 Walter Street, Te Aro, Wellington"
"148A Tinakori Road, Thorndon, Wellington"
"45/70 Hobson Street, Thorndon, Wellington"
"123 Cuba Street, Te Aro, Wellington"
"6 Martin Square, Te Aro, Wellington"
"4 Garrett Street, Te Aro, Wellington"
"30B Wright Street, Mount Cook, Wellington"
"122 Brougham Street, Mount Victoria, Wellington"
"215/107 Thorndon Quay, Pipitea, Wellington"
"1C/242 Taranaki Street, Mount Cook, Wellington"
"100 Hobson Street, Thorndon, Wellington"
"40A Wright Street, Mount Cook, Wellington"
"M9/107 Thorndon Quay, Pipitea, Wellington"
"M14/107 Thorndon Quay, Pipitea, Wellington"
"140 Molesworth Street, Thorndon, Wellington"
"6/158 Cuba Street, Te Aro, Wellington"
"12/158 Cuba Street, Te Aro, Wellington"
"10/80 Victoria Street, Wellington Central, Wellington"
"14/80 Victoria Street, Wellington Central, Wellington"
"4A/242 Taranaki Street, Mount Cook, Wellington"
"60 Courtenay Place, Te Aro, Wellington"
"19/80 Victoria Street, Wellington Central, Wellington"
"63 Kent Terrace, Mount Victoria, Wellington"
"142 Cuba Street, Te Aro, Wellington"
"111 Manners Street, Te Aro, Wellington"
"24/80 Victoria Street, Wellington Central, Wellington"
"109 Adelaide Road, Mount Cook, Wellington"
